0,-0.26746,0.030294,0.057488,0
1,-0.10143,0.09768,-0.26097,0
2,0.005074,-0.14934,-0.010212,1
3,-0.01425,0.17304,0.038011,1
4,0.1235,0.057389,-0.018367,1
5,-0.089789,0.083347,-0.26269,0
6,0.12716,0.11406,-0.03153,1
7,0.094156,0.056861,0.068547,1
8,0.1403,0.10428,-0.014488,1
9,-0.22052,-0.031156,-0.16119,0
10,0.12689,0.11083,-0.038272,1
11,0.0066197,-0.15656,-0.005453,1
12,-0.12353,0.099844,-0.26622,0
13,-0.18382,-0.074486,-0.21071,0
14,-0.074763,0.094569,-0.27354,1
15,0.084246,0.066077,0.061647,1
16,-0.10178,0.15022,-0.23473,0
17,0.063936,-0.17698,-0.084098,1
18,0.1254,0.12401,-0.03001,1
19,-0.27294,0.0027026,0.042057,0
20,-0.025671,0.15824,0.052504,1
21,-0.19095,-0.020894,-0.25418,0
22,0.12594,0.1214,-0.039928,1
23,0.0043218,0.13722,0.074508,1
24,0.11244,0.058488,-0.021649,1
25,0.13797,0.083528,-0.049281,0
26,-0.025895,0.15734,0.052267,1
27,-0.16439,0.12327,-0.16015,0
28,0.11705,0.072174,-0.058229,0
29,-0.090672,0.089259,-0.25815,0
30,0.0046296,-0.14754,-0.0083744,1
31,-0.19121,-0.012715,-0.24693,1
32,-0.022039,0.15619,0.050132,1
33,-0.017367,0.18401,0.039891,1
34,-0.02589,0.15734,0.052283,1
35,-0.024937,0.15628,0.04987,1
36,0.01069,-0.15262,-0.012714,1
37,0.13397,0.048692,-0.03968,1
38,0.12994,0.11103,-0.028486,1
39,-0.013044,-0.13872,0.0095455,1
40,-0.11977,0.15735,-0.24082,1
41,-0.029697,0.17366,0.034049,1
42,0.13668,0.096817,-0.086895,1
43,-0.28553,0.061277,0.044226,0
44,-0.26549,0.044997,-0.20163,0
45,-0.026491,0.15495,0.049816,1
46,-0.2812,0.065022,0.040668,0
47,0.007627,-0.15065,-0.006866,1
48,0.0013886,0.16105,0.041312,1
49,-0.019413,0.16847,0.035136,1
50,0.0031843,0.15646,0.055968,0
51,-0.031119,0.15505,0.058365,1
52,-0.015041,0.16875,0.035612,1
53,-0.096593,-0.20556,-0.040474,1
54,-0.025895,0.15734,0.052267,1
55,0.13797,0.083523,-0.04927,0
56,0.00012117,0.13617,0.073749,1
57,-0.2375,-0.0040031,0.069876,0
58,0.070179,-0.19057,-0.14401,1
59,-0.019476,-0.15022,-0.021223,1
60,-0.11093,0.14553,-0.23019,0
61,-0.018311,0.17159,0.033357,1
62,-0.086338,0.076693,-0.27412,0
63,0.0076411,-0.15165,-0.041415,1
64,-0.27996,0.025636,0.029439,0
65,0.10753,0.13887,-0.059997,1
66,-0.26265,0.07017,-0.18829,0
67,-0.016378,-0.13859,0.0089462,1
68,0.12634,0.11306,-0.030757,1
69,-0.13646,0.13051,-0.23655,0
70,0.12239,0.11613,-0.030099,0
71,0.005231,-0.1481,-0.014593,1
72,-0.02654,0.15436,0.055367,1
73,-0.025805,0.15036,0.052642,1
74,-0.012865,0.13135,0.071026,1
75,-0.096458,0.15043,-0.23701,0
76,0.00050004,-0.15244,-0.0086253,1
77,-0.27385,0.023139,0.071754,0
78,-0.11663,0.14604,-0.24183,1
79,0.082637,0.060028,0.076644,1
80,0.1184,0.109,-0.013877,0
81,-0.1048,0.10108,-0.25954,0
82,-0.022359,0.15364,0.050135,1
83,-0.0028823,-0.13865,0.011792,1
84,0.011963,-0.032728,-0.33081,0
85,-0.051875,0.13374,0.13419,1
86,0.10954,0.11008,-0.029768,1
87,-0.023796,0.16304,0.053247,1
88,0.015994,0.062016,0.11629,0
89,-0.020142,-0.15336,-0.021269,1
90,-0.026584,0.15234,0.049198,1
91,0.11431,0.1103,-0.034876,1
92,-0.2812,0.065019,0.040664,0
93,0.1146,0.12837,-0.048142,0
94,-0.27379,-0.0027526,0.035366,0
95,0.10591,-0.038743,-0.27003,0
96,0.016051,0.062017,0.1163,0
97,0.11704,0.072169,-0.058227,0
98,0.0031916,-0.14884,-0.011033,1
99,0.12612,0.11883,-0.035933,0
100,-0.22012,-0.036475,-0.15865,1
101,0.10992,0.13293,-0.043726,0
102,-0.18852,-0.023173,-0.25498,1
103,-0.0050952,-0.16228,-0.0018708,0
104,0.13392,0.098346,-0.023964,0
105,0.0033095,0.15025,0.064025,1
106,-0.024823,0.18314,0.035664,1
107,0.12241,0.12543,-0.035247,0
108,-0.017998,-0.13706,0.0088794,0
109,-0.0028959,-0.13865,0.011836,1
110,0.0037925,-0.15196,-0.011164,1
111,-0.025126,0.15634,0.050436,1
112,-0.096215,0.15117,-0.23823,0
113,-0.016575,0.18619,0.044288,1
114,-0.015077,0.16835,0.033528,0
115,-0.015819,-0.16104,-0.028909,1
116,-0.10509,0.13788,-0.25254,0
117,0.0068381,-0.1484,-0.01985,1
118,0.089842,0.07412,0.074649,1
119,-0.026078,0.18023,0.044354,1
120,-0.17949,-0.030287,-0.22564,0
121,-0.02492,-0.14052,0.016987,0
122,-0.086494,0.1565,-0.25035,1
123,-0.013044,-0.13872,0.0095456,1
124,0.1242,0.07576,-0.067457,0
125,-0.0028823,-0.13865,0.011792,1
126,-0.19096,-0.06651,-0.15839,0
127,-0.21769,-0.001689,-0.13662,0
128,-0.081889,0.14391,-0.25621,0
129,-0.027053,0.15744,0.059079,1
130,-0.10917,0.14099,-0.23772,0
131,0.11852,0.12828,-0.064478,1
132,0.0064438,-0.14585,-0.0095239,1
133,-0.083859,0.084076,-0.27618,1
134,-0.20711,-0.045037,-0.14935,0
135,0.0096207,-0.14272,-0.0094091,1
136,-0.0026319,-0.13842,0.015956,1
137,-0.23748,0.019868,-0.15101,0
138,-0.027564,0.1572,0.052001,1
139,0.00063732,-0.13816,0.010896,0
140,0.024621,-0.057405,-0.31235,0
141,0.13395,0.048699,-0.039666,0
142,0.1177,0.13122,-0.063526,0
143,0.12162,0.10936,-0.031826,1
144,0.13669,0.11734,-0.048302,1
145,0.13908,0.10238,-0.01323,0
146,0.11881,0.10578,-0.028586,0
147,-0.025528,0.18582,0.03948,1
148,0.009004,-0.14897,-0.0086964,0
149,-0.19097,-0.066498,-0.15837,0
150,-0.015001,0.16921,0.035594,1
151,-0.034723,0.17971,0.066826,1
152,-0.26779,-0.0028822,0.039611,0
153,-0.066383,0.031455,-0.27896,1
154,-0.020473,0.15224,0.046964,1
155,-0.0028823,-0.13865,0.011792,0
156,-0.0028959,-0.13865,0.011836,1
157,0.12778,0.044122,-0.033551,1
158,-0.17462,-0.075363,-0.19925,1
159,0.0098102,0.13591,0.059955,1
160,-0.10987,0.14804,-0.24001,0
161,0.13742,0.11928,-0.046416,1
162,-0.11408,0.15766,-0.26088,1
163,0.12,0.1155,-0.02849,1
164,-0.24108,0.022259,-0.13979,0
165,-0.079351,0.12659,-0.24481,1
166,0.12121,0.10764,-0.031571,0
167,-0.019776,0.24606,-0.034551,0
168,-0.013127,-0.15457,-0.028869,1
169,0.12141,-0.024855,-0.28112,0
170,0.007061,-0.1498,-0.010993,0
171,-0.1035,0.14333,-0.24196,1
172,-0.022034,0.15619,0.050154,1
173,-0.047643,-0.12488,-0.30866,1
174,-0.18749,-0.092486,-0.16895,0
175,-0.25121,-0.15376,-0.10043,1
176,-0.07596,0.1598,-0.24015,0
177,0.0017237,0.13063,0.077767,1
178,-0.26263,0.070166,-0.18832,0
179,-0.00052572,0.15428,0.077704,1
180,-0.023405,0.14996,0.04942,1
181,-0.018289,0.17879,0.037399,1
182,0.12413,0.10978,-0.035272,1
183,-0.020591,0.053151,0.13153,0
184,-0.091343,0.082998,-0.27082,1
185,-0.089789,0.083347,-0.26269,0
186,-0.051874,0.13374,0.13419,1
187,-0.051286,0.13251,0.13502,1
188,-0.023071,-0.15084,0.016318,1
189,0.14075,0.10113,-0.014046,1
190,0.0028912,-0.13935,0.0078296,0
191,-0.085184,0.14699,-0.24585,0
192,-0.12197,0.17503,-0.23583,1
193,-0.0064183,-0.11564,-0.31769,1
194,-0.018406,0.17589,0.037184,1
195,-0.011434,0.16657,0.03514,1
196,0.0071216,0.13717,0.068032,1
197,-0.019141,0.17122,0.032849,1
198,0.12236,0.11615,-0.030064,0
199,-0.048073,-0.068402,-0.31462,1
200,-0.021684,0.1506,0.046865,1
201,0.017362,-0.13821,-0.017423,1
202,-0.11088,0.14551,-0.23021,0
203,-0.016377,-0.13859,0.008999,1
204,-0.26909,0.020388,0.073142,0
205,-0.01869,0.14857,0.0466,1
206,-0.0028977,-0.13865,0.011822,0
207,-0.056562,-0.12392,-0.30706,1
208,0.11356,0.13639,-0.062223,1
209,-0.012073,-0.13947,0.0036142,1
210,-0.13467,0.12068,-0.23324,0
211,-0.031949,0.16052,0.050797,1
212,0.14864,0.10017,-0.014033,1
213,-0.0028805,-0.13865,0.011807,1
214,0.1239,0.11837,-0.034493,0
215,-0.0020373,-0.14478,0.017652,1
216,-0.02326,0.15115,0.052544,1
217,0.11843,0.10888,-0.013865,0
218,-0.23726,0.019245,-0.15106,0
219,-0.14149,0.12843,-0.24282,0
220,-0.23576,-0.0049492,0.070214,0
221,-0.027614,0.15577,0.051272,1
222,0.0049249,0.12888,0.064342,1
223,-0.07861,0.14476,-0.25714,0
224,0.11839,0.10933,-0.029217,1
225,0.1235,0.10498,-0.029941,1
226,-0.039411,0.10819,0.12675,1
227,-0.067686,0.093071,-0.27879,0
228,-0.034892,0.16217,0.052101,1
229,-0.014362,0.17725,0.037288,1
230,0.12121,0.10764,-0.031566,0
231,0.1296,0.045312,-0.046487,1
232,-0.27733,0.035248,0.029337,0
233,-0.020542,0.15539,0.050752,0
234,-0.096266,0.15118,-0.23821,0
235,0.11772,0.10968,-0.030226,1
236,0.12553,0.11633,-0.03393,1
237,-0.079632,-0.068264,-0.31571,0
238,0.12757,0.04703,-0.042755,0
239,-0.10972,0.15615,-0.23425,0
240,0.13138,0.1149,-0.047624,1
241,0.12803,0.11707,-0.048708,1
242,-0.024182,0.15769,0.053578,1
243,0.11705,0.072173,-0.058234,0
244,0.134,0.11686,-0.045767,0
245,-0.027534,0.1816,0.040819,1
246,-0.031885,0.18673,0.041243,1
247,-0.015046,0.16874,0.035537,1
248,-0.030082,0.14836,0.047653,1
249,-0.27454,0.0044484,0.034376,0
250,-0.023667,0.1556,0.04804,0
251,0.060717,-0.19472,-0.12999,1
252,-0.086809,0.086288,-0.26194,0
253,0.00089513,-0.13718,0.010121,0
254,-0.013365,0.17308,0.034023,1
255,0.12878,0.046723,-0.039836,0
256,-0.0028805,-0.13865,0.011807,1
257,-0.22909,0.004107,-0.20589,0
258,0.00014493,0.13447,0.069951,1
259,-0.13375,0.12067,-0.23313,0
260,-0.1197,0.14771,-0.24588,1
261,-0.10874,0.13506,-0.242,1
262,-0.074637,0.13767,-0.25683,0
263,0.10391,0.13285,-0.059767,0
264,-0.018324,0.17103,0.034872,1
265,0.091695,0.065831,0.067994,1
266,-0.24954,0.018379,-0.14107,0
267,0.11705,0.072173,-0.058234,0
268,-0.090971,0.15189,-0.24662,0
269,0.061099,-0.20572,-0.12318,1
270,-0.26566,0.0026616,0.036385,0
271,-0.27651,0.012858,0.032856,0
272,0.016193,-0.1366,-0.014334,1
273,-0.16634,-0.033528,-0.26003,0
274,0.12463,0.10598,-0.033876,1
275,0.00044968,0.14969,0.053159,1
276,-0.025018,0.15219,0.050315,1
277,0.087849,-0.10409,-0.26746,0
278,-0.20687,-0.040086,-0.15772,1
279,0.081731,0.065599,0.059511,1
280,0.13827,0.1055,-0.011547,0
281,-0.11186,0.16457,-0.24029,0
282,-0.13763,0.12403,-0.23484,1
283,0.11704,0.072173,-0.058224,0
284,0.10751,0.13897,-0.059947,1
285,-0.0028805,-0.13865,0.011807,0
286,-0.027735,0.1572,0.045266,1
287,-0.075956,0.15972,-0.24018,0
288,0.12121,0.10764,-0.031566,1
289,0.11637,0.18981,-0.061463,0
290,0.10954,0.1101,-0.029763,1
291,-0.0028805,-0.13865,0.011807,1
292,-0.090672,0.089259,-0.25815,0
293,-0.020473,0.15224,0.046964,1
294,-0.17434,-0.065797,-0.20453,0
295,0.010839,0.14156,0.067663,1
296,-0.015334,0.17425,0.037411,1
297,-0.089719,0.13544,-0.24116,0
298,-0.014018,-0.13882,0.0065943,1
299,0.0016495,-0.15592,-0.015291,0
300,-0.26131,0.047207,-0.19601,0
301,-0.020698,0.14744,0.050172,1
302,-0.012809,-0.14928,-0.027461,0
303,-0.26917,0.020642,0.073133,0
304,-0.25803,0.0032399,0.060606,0
305,-0.053473,-0.12442,-0.30532,1
306,-0.084645,0.084462,-0.26656,0
307,-0.070402,0.13495,-0.25827,1
308,-0.13755,0.12002,-0.23396,1
309,-0.25864,0.044324,-0.19975,0
310,-0.029917,-0.14907,-0.016198,0
311,0.12641,0.12234,-0.023156,1
312,0.0051317,-0.15222,-0.010243,1
313,0.13022,0.047678,-0.037949,1
314,-0.024454,0.16443,0.060962,1
315,-0.02129,0.17308,0.032537,1
316,0.10833,0.12744,-0.045266,1
317,-0.023538,0.15452,0.050917,1
318,0.0025775,-0.13903,0.010229,0
319,-0.27023,-0.0014331,0.035411,0
320,-0.019107,-0.14674,0.018201,0
321,-0.13467,0.12067,-0.23324,0
322,0.12866,0.1191,-0.033691,1
323,0.11984,0.091466,-0.072316,0
324,-0.13645,0.12155,-0.23737,1
325,0.1148,-0.15635,-0.13895,1
326,-0.094081,0.12414,-0.26014,0
327,0.0025853,-0.13904,0.010285,1
328,-0.00057188,-0.15105,-0.041604,0
329,-0.26988,0.034018,0.080088,0
330,0.11948,0.13025,-0.06475,0
331,0.0082155,0.13985,0.075563,1
332,-0.21689,-0.039487,-0.16027,1
333,-0.0028805,-0.13865,0.011807,0
334,-0.2812,0.065022,0.040668,0
335,-0.029122,0.15841,0.058635,1
336,-0.12164,0.13237,-0.24798,1
337,-0.090504,0.085041,-0.25987,0
338,-0.025576,0.16039,0.055059,1
339,-0.07976,0.13848,-0.26001,0
340,-0.027475,0.18328,0.040952,1
341,0.13395,0.048699,-0.039666,0
342,-0.0028977,-0.13865,0.011822,0
343,-0.022789,0.15886,0.055891,1
344,0.12417,0.075768,-0.067462,0
345,0.012473,-0.14835,-0.04154,1
346,0.014332,-0.13604,-0.012867,1
347,-0.16236,0.11621,-0.16266,0
348,-0.029534,0.048016,0.12412,0
349,0.14099,0.041512,-0.036675,1
350,0.048592,-0.12795,-0.077487,0
351,0.11606,0.18954,-0.062624,0
352,-0.021383,0.17439,0.02914,1
353,-0.12824,0.12029,-0.23516,0
354,-0.23796,0.01168,-0.15066,0
355,0.11554,0.095585,-0.079323,0
356,0.11031,0.062835,-0.021922,1
357,-0.047656,-0.12488,-0.30866,1
358,-0.0073959,-0.15613,-0.035854,1
359,0.077755,0.060821,0.066532,0
360,-0.01252,0.17868,0.041213,1
361,0.0074579,-0.15228,-0.0087279,1
362,0.14073,0.10115,-0.014032,0
363,-0.0034075,0.23233,-0.034886,0
364,0.13797,0.052319,-0.042082,1
365,-0.18515,-0.023137,-0.21543,0
366,-0.014134,-0.14485,-0.026914,1
367,-0.012859,0.1809,0.04398,1
368,-0.019362,-0.14145,0.0025121,1
369,-0.024842,-0.14773,-0.016939,1
370,0.087272,0.06577,0.063392,1
371,0.048614,-0.12796,-0.07749,0
372,0.10633,0.054692,-0.023893,1
373,-0.0274,0.15755,0.052634,1
374,0.10587,-0.03887,-0.26998,0
375,0.0031629,0.13078,0.067226,1
376,0.0068381,-0.1484,-0.01985,1
377,-0.26891,-0.0015072,0.040796,0
378,-0.2281,0.01107,-0.13912,0
379,-0.0028977,-0.13865,0.011822,1
380,-0.0095211,-0.18157,-0.05595,1
381,-0.092741,0.08483,-0.25943,0
382,0.11004,0.11413,-0.035688,0
383,-0.1953,-0.092422,-0.16757,0
384,0.001079,0.13034,0.068136,1
385,0.018219,-0.19495,-0.12746,1
386,-0.13366,0.15605,-0.22736,0
387,0.14075,0.10113,-0.014046,1
388,-0.16219,0.10119,-0.16736,0
389,0.15538,0.055797,-0.079029,1
390,0.0087373,-0.14841,-0.0080447,1
391,-0.0021615,-0.14169,0.014713,1
392,-0.027439,0.15975,0.054772,1
393,-0.054041,-0.12622,-0.30645,1
394,-0.084328,0.090793,-0.26702,1
395,-0.01558,0.17646,0.041362,1
396,-0.029012,0.15431,0.056194,1
397,-0.11158,0.15093,-0.23808,0
398,-0.042071,0.17857,0.066744,0
399,-0.029116,0.15841,0.058635,1
400,-0.030627,0.15777,0.046456,1
401,-0.0093206,0.24583,-0.039679,0
402,0.038782,-0.13829,0.0023986,1
403,-0.0028977,-0.13865,0.011822,1
404,-0.26882,0.00058469,0.028657,0
405,0.19845,-0.00174,-0.11471,1
406,0.020836,-0.031407,-0.32478,0
407,0.12586,0.11226,-0.023045,1
408,0.1237,0.11891,-0.029356,1
409,-0.086687,0.086106,-0.2645,1
410,0.012094,0.15883,0.066472,1
411,-0.2678,-0.0028642,0.039571,0
412,0.12239,0.11613,-0.030102,0
413,-0.26764,0.030787,0.057414,0
414,-0.024416,0.17312,0.031876,1
415,-0.18846,-0.023212,-0.25501,1
416,0.090912,0.052532,0.065641,1
417,-0.25268,0.031752,-0.20627,0
418,-0.2812,0.06503,0.040667,0
419,0.0014899,0.14387,0.057174,1
420,-0.25011,0.0058267,0.095241,0
421,0.10832,0.12745,-0.045264,1
422,-0.016198,0.17647,0.039847,1
423,-0.018821,0.16705,0.034764,1
424,0.12599,0.11381,-0.034566,1
425,-0.021586,0.15729,0.047533,0
426,-0.077628,0.092227,-0.2686,1
427,0.1187,0.11172,-0.035958,0
428,0.11282,0.11094,-0.026141,1
429,0.12242,0.12543,-0.035252,1
430,0.0078004,-0.152,-0.021675,1
431,0.1457,0.10149,-0.012268,1
432,-0.012911,-0.15215,-0.026705,0
433,0.1161,0.13911,-0.044851,1
434,0.082793,0.060245,0.062604,1
435,0.0059195,0.13517,0.072849,1
436,-0.11272,0.15142,-0.23162,0
437,-0.089733,0.13543,-0.24116,0
438,-0.017903,-0.1534,-0.024704,1
439,0.015775,-0.14543,0.017929,0
440,0.13584,0.10292,-0.025069,0
441,0.11556,0.18826,-0.066368,0
442,0.0098144,0.13591,0.059951,1
443,0.10814,0.12981,-0.049225,1
444,-0.084956,0.085496,-0.26791,1
445,-0.19312,-0.1005,-0.18204,1
446,0.08313,0.070284,0.067696,1
447,0.085288,0.055359,0.067728,1
448,0.12907,0.045569,-0.049256,1
449,-0.01946,0.175,0.034164,1
450,0.14118,0.051942,-0.042349,1
451,0.0024585,0.14352,0.056927,1
452,-0.00032399,-0.15461,-0.0074984,1
453,-0.016377,-0.13859,0.008999,1
454,-0.021809,-0.1559,-0.02047,1
455,-0.011364,0.17881,0.039533,1
456,-0.016378,-0.13859,0.0089135,1
457,0.11769,0.13124,-0.06351,0
458,0.00086997,-0.13731,0.008266,0
459,0.12646,0.11624,-0.031716,1
460,-0.071716,-0.12134,0.019338,0
461,0.134,0.11686,-0.045769,0
462,-0.077814,0.14108,-0.25723,1
463,-0.26178,0.043977,-0.20064,0
464,0.13398,0.11688,-0.045754,0
465,-0.010191,0.1762,0.036896,1
466,0.13151,0.1156,-0.047217,1
467,-0.035862,0.15843,0.047573,1
468,-0.013963,0.18027,0.042383,1
469,0.0075152,-0.15372,-0.008019,0
470,-0.024996,0.15601,0.055706,1
471,-0.02054,0.053207,0.13159,0
472,0.088335,0.06256,0.071965,1
473,-0.19097,-0.066498,-0.15837,0
474,0.036304,-0.058395,-0.30824,0
475,-0.082464,0.14405,-0.25539,0
476,-0.025131,0.15634,0.050421,1
477,-0.22809,0.011066,-0.13912,0
478,-0.0028827,-0.13865,0.011791,1
479,-0.05129,-0.075513,-0.30884,0
480,-0.25704,-0.010737,0.06249,0
481,-0.066527,0.031397,-0.27892,1
482,-0.018734,0.17795,0.042513,1
483,-0.26916,0.020615,0.073117,0
484,0.12928,0.049573,-0.041824,1
485,-0.10591,0.094532,-0.25682,0
486,-0.18247,-0.097408,-0.18603,0
487,0.0063727,0.13244,0.062304,1
488,0.031588,-0.015075,-0.32914,0
489,0.11887,0.1209,-0.028489,1
490,-0.0028827,-0.13865,0.011791,1
491,-0.089789,0.083347,-0.26269,0
492,0.1448,0.10288,-0.013729,1
493,0.1226,0.12081,-0.032447,1
494,-0.0028956,-0.13865,0.011837,1
495,-0.02589,0.15734,0.052284,1
496,0.14075,0.10113,-0.014051,0
497,0.081731,0.065599,0.059511,1
498,-0.00085102,-0.15837,-0.033244,1
499,-0.30442,0.11023,-0.087545,0
500,0.11662,0.10031,-0.077271,0
501,0.1163,0.18975,-0.061728,0
502,-0.0028827,-0.13865,0.011791,0
503,-0.25804,0.0032942,0.060608,0
504,0.0070969,-0.15048,-0.011083,1
505,-0.27753,0.018531,0.03666,0
506,-0.2812,0.065011,0.040666,0
507,-0.27443,0.030577,0.040728,0
508,0.13261,0.085068,-0.05907,0
509,-0.082528,0.091389,-0.26346,1
510,-0.082813,0.086328,-0.27069,1
511,0.1321,0.11724,-0.054868,1
512,-0.068621,0.092262,-0.27451,0
513,-0.20365,-0.034376,-0.15169,0
514,-0.021758,-0.15122,0.032904,1
515,-0.21244,-0.027448,-0.15047,0
516,0.0049161,-0.14932,-0.010171,1
517,-0.094389,0.13846,-0.27314,1
518,0.12441,0.11995,-0.029335,1
519,-0.30352,0.11449,-0.086848,0
520,-0.27655,0.012802,0.033347,0
521,-0.024937,0.15628,0.04987,1
522,0.076322,-0.18876,-0.12042,1
523,-0.02204,0.15619,0.050131,1
524,-0.23525,-0.0082073,-0.14753,0
525,-0.0028857,-0.13865,0.011805,1
526,-0.016526,0.15525,0.052902,1
527,0.030453,-0.056981,-0.31344,0
528,0.087686,-0.10423,-0.26747,0
529,-0.13175,0.12279,-0.23327,0
530,-0.26222,0.06816,-0.1894,0
531,-0.25243,0.0077871,0.097097,0
532,0.025865,-0.057187,-0.31479,0
533,-0.0098513,0.16375,0.035081,1
534,0.11703,0.072181,-0.058217,0
535,-0.12699,0.29038,0.0075518,1
536,0.13264,0.084971,-0.058877,0
537,-0.25808,0.0034071,0.060609,0
538,-0.076951,0.088774,-0.26561,1
539,0.12184,0.11443,-0.037564,0
540,-0.045416,-0.12463,-0.31211,1
541,0.11459,0.12837,-0.048137,1
542,0.0061168,-0.1432,0.011835,1
543,-0.0025981,-0.13842,0.015973,1
544,-0.020541,0.15539,0.050753,0
545,0.12544,0.10899,-0.030866,0
546,-0.099416,0.052157,-0.26867,1
547,-0.025759,0.16068,0.055688,1
548,0.083939,0.069123,0.066,1
549,-0.084418,0.14025,-0.25083,0
550,0.011376,-0.14786,-0.01747,0
551,-0.074896,0.089705,-0.27484,0
552,0.13992,0.095965,-0.023356,0
553,0.11607,0.11679,-0.029651,0
554,-0.1177,0.15111,-0.23294,0
555,-0.0024764,-0.17098,0.028162,1
556,0.064822,-0.18894,-0.14122,1
557,-0.079364,0.087893,-0.27239,1
558,0.014604,-0.15543,-0.0067749,1
559,-0.10987,0.14804,-0.24001,0
560,0.015516,-0.065962,-0.31069,0
561,0.11611,0.11677,-0.029714,0
562,-0.13476,0.15981,-0.23237,1
563,-0.074637,0.13767,-0.25683,0
564,-0.018302,0.17159,0.033355,0
565,0.12994,0.11824,-0.03195,1
566,0.0066613,-0.13826,0.0082158,1
567,-0.0028916,-0.13866,0.011833,0
568,0.0040106,0.13208,0.064468,1
569,0.030449,-0.056994,-0.31343,0
570,-0.02407,0.17122,0.031332,1
571,0.12121,0.10764,-0.031566,0
572,-0.029134,0.15842,0.058618,1
573,-0.14596,0.13278,-0.23115,0
574,0.13019,0.12564,-0.027336,0
575,0.015572,-0.15162,-0.017455,1
576,-0.079727,-0.068308,-0.31567,0
577,0.0047663,-0.1401,0.0089648,0
578,-0.010916,0.13683,0.062215,0
579,-0.0028916,-0.13866,0.011833,1
580,-0.18544,-0.022556,-0.25323,0
581,-0.082804,0.12827,-0.25571,0
582,0.12183,0.11634,-0.029632,0
583,-0.2689,-0.0015309,0.040848,0
584,0.0015348,0.14759,0.070042,1
585,0.10882,0.13242,-0.050811,1
586,-0.26345,0.055064,-0.19166,0
587,0.074957,-0.18929,-0.12082,1
588,0.12734,0.11422,-0.046337,1
589,-0.070819,0.084857,-0.2727,1
590,0.13134,0.047949,-0.040135,0
591,-0.2699,0.034049,0.080079,0
592,-0.21768,-0.0016893,-0.13662,0
593,-0.17663,-0.033247,-0.22908,0
594,0.0019968,-0.14284,0.0020181,1
595,0.0049853,0.13911,0.079009,1
596,0.013449,-0.13371,-0.013022,1
597,-0.27655,0.0128,0.033329,0
598,-0.083568,0.1481,-0.25516,0
599,0.12613,0.11882,-0.03594,1
600,-0.18545,-0.022548,-0.25323,0
601,0.029082,0.071246,0.11074,1
602,0.1261,0.11885,-0.035914,1
603,-0.021593,0.15729,0.047535,0
604,-0.026457,0.1552,0.054547,1
605,-0.078313,0.089859,-0.27879,1
606,-0.075348,0.086055,-0.27139,1
607,0.0086095,-0.15299,-0.010832,1
608,-0.16054,0.15833,-0.2006,0
609,-0.034818,0.15566,0.04693,1
610,-0.23691,-0.006003,0.072974,0
611,-0.0017499,-0.14437,-0.011858,0
612,-0.021127,0.17596,0.034063,1
613,-0.19428,-0.069141,-0.20581,0
614,-0.082455,0.14401,-0.25541,0
615,0.12239,0.11613,-0.030098,1
